u(m/s),T(K),rho(kg/m3),pressure,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.20584421891719495,300.0,0.08188989248003321,101325.0,0.3425741203094529,0.0014019460630239314,2.0639265462698468e-05,0.16677643002768686,5.414579662219963e-05,0.21571728318173147,4.287354521338646e-05,7.961512477979944e-06,3.9293258975131854e-08,1.3870109740838608e-07,1.0436882453264392e-05,4.5776147670800964e-07,0.0037206858891401374,0.16676878803709935,0.07692645962349583,0.011260723633229813,5.577140160814511e-06,0.0005845748154296571,1.0581698820594542e-06,2.228681340127777e-06,0.0003486998284212525,3.15079391965406e-07,0.02258269352868748,2.259532869849377e-05,0.0036900262416010134,3.9821401464473655e-05,0.002120585865264872,1.3781918493700352e-05,0.0004981156436539866,2.926078530209305e-06,8.41995480243697e-10,3.728775117812245e-10,1.2362251537432418e-09,2.0094888571311398e-07,8.944352153212734e-11,5.766151278984905e-08,4.761901084314749e-10,5.41321941126625e-10,4.3246421011352364e-11,3.654675777108881e-11,1.4986476718581631e-06,5.5923250223272133e-11,2.757326607628903e-11,6.938806346387935e-10,7.260562285810981e-11,8.462899568105448e-09,5.692071082201722e-11,0.33400532831292745,1.818281150218102e-14,7.958572525803548e-08,3.831633080684553e-05,1.077769530321743e-06,1.4848646364004785e-05
0.2761606217308959,350.0,0.07019115134448793,101325.0,0.3465389321729742,0.0016569718888673369,2.447200673222355e-05,0.16675253151018632,6.701171078178354e-05,0.2146378900335236,4.471801015482066e-05,7.204317982743961e-06,6.740722012653074e-08,2.0810550209648843e-07,1.3439751657560707e-05,6.37184025629534e-07,0.004231974984338592,0.16674524726894474,0.0775673085404714,0.011249410763913987,6.722188981022096e-06,0.0006056850843600968,1.2417594562877102e-06,2.54085686472135e-06,0.00033593110890466516,4.3280467228998916e-07,0.02311452220450097,2.6165506702361135e-05,0.003667669772851585,4.493529349003823e-05,0.0021977628984381566,1.5733002236964852e-05,0.0005016195211672999,3.3090598894160324e-06,1.2789043875909948e-09,5.704196217702757e-10,1.794692012491902e-09,2.6501164376546594e-07,1.0821264538280479e-10,7.730558352422794e-08,4.082858364562768e-10,5.560613661419011e-10,6.277437411637957e-11,6.289871936991998e-11,2.031147913185797e-06,8.809595191669197e-11,3.561213989933214e-11,8.774303035108565e-10,1.0811489893035858e-10,1.0948722726768112e-08,8.480597978224991e-11,0.3338529919166747,3.0132400024787603e-14,9.405733033948043e-08,3.905587124006111e-05,1.1994185662450366e-06,1.6336700057560567e-05
0.3607586026946867,400.0,0.061417117719871635,101325.0,0.3505203838931674,0.001941602753508529,2.877894117667691e-05,0.1667342760799776,8.198590836689508e-05,0.21339066231683249,4.668570622197434e-05,6.61507062292813e-06,1.1168304318277937e-07,3.0508400217163623e-07,1.703063343621575e-05,8.695593213571725e-07,0.004773873795275259,0.16672754130096246,0.07831347968026386,0.01121505933262076,8.057578593793947e-06,0.0006287462512889289,1.453997154869104e-06,2.888791687864658e-06,0.00032273083445100143,5.836700526591768e-07,0.023509756950102243,3.01302357529594e-05,0.003645261814975525,5.042059754765888e-05,0.0022703712010003576,1.7752905410261788e-05,0.0005041250313663924,3.707861645119474e-06,1.9035004076175385e-09,8.515211833308633e-10,2.5427702086235924e-09,3.475712912874291e-07,1.2962335690868508e-10,1.0250179557074844e-07,3.280772575630075e-10,5.721086445490153e-10,8.890697821418599e-11,1.0477729572021364e-10,2.7075183672675724e-06,1.3527960175626602e-10,4.511573600384189e-11,1.090952615902618e-09,1.574755765309257e-10,1.3930860325835977e-08,1.2297397091799162e-10,0.33373949394686425,9.745935223091252e-14,1.1031914625397806e-07,3.9676338813947294e-05,1.3312497580966985e-06,1.7919259585402387e-05
0.4635691232646511,450.0,0.05459289296563112,101325.0,0.3544003023454593,0.0022637748259151337,3.370259953216513e-05,0.16671799880169058,9.97836856569102e-05,0.21208113843508086,4.886217532364261e-05,6.164248506283987e-06,1.8137418084517634e-07,4.407254636366613e-07,2.13979694250103e-05,1.1728658472126651e-06,0.005355953176389927,0.16671223218268935,0.0791887261460473,0.011141177706902032,9.631552107009013e-06,0.0006550046320993817,1.7042155579319526e-06,3.2813865252654794e-06,0.00031056675385579053,7.799888860785598e-07,0.023747064076736872,3.45443853736204e-05,0.003624410831011448,5.638230175744448e-05,0.0023386484953368198,1.99092836345996e-05,0.0005060071555361698,4.134852175023643e-06,2.8063183219553564e-09,1.2539322376639736e-09,3.5502737380566724e-09,4.5467948488307094e-07,1.544469273788418e-10,1.3541501300127359e-07,2.5158040587900805e-10,5.903238342914781e-10,1.2416566928200094e-10,1.717964384907315e-10,3.574995474596615e-06,2.0459866602381416e-10,5.656089081740676e-11,1.3411813430450947e-09,2.2650174980120672e-10,1.753217358617624e-08,1.7513864152732491e-10,0.3336404436207593,1.9908321126627545e-14,1.289222744912351e-07,4.0102007021480826e-05,1.475546067452282e-06,1.963325779827366e-05
0.5865320208779704,500.0,0.04913353930098313,101325.0,0.35836031322857426,0.0026224883170318978,3.923781045900175e-05,0.16670471140933862,0.0001203929775873375,0.21068404663384527,5.120033968320754e-05,5.823921458388127e-06,2.8635451406898997e-07,6.244893932744715e-07,2.6591064505838517e-05,1.5598180613823524e-06,0.005970456508795389,0.1667000157249736,0.08053986434103183,0.011058237448978001,1.1467055012485675e-05,0.0006836584378846568,1.995128770392054e-06,3.7187348449199577e-06,0.0002987253826421678,1.0286174283285314e-06,0.023836067744242233,3.940060210067728e-05,0.0036048079505055217,6.278249032076608e-05,0.002401370773527912,2.2148249522093816e-05,0.0005073019786821676,4.581210619048679e-06,4.084121121771053e-09,1.8137843033030666e-09,4.872132151850481e-09,5.952123360029324e-07,1.8267503941755296e-10,1.779318509348198e-07,1.8485321281790513e-10,6.105933411592153e-10,1.7045520879247234e-10,2.7462541670193373e-10,4.663127725062906e-06,3.034342510303953e-10,6.988225049495184e-11,1.6292980388743868e-09,3.206120114722812e-10,2.1780036716626447e-08,2.447100871515157e-10,0.3335596672916959,3.1754626041316164e-14,1.4954099867676847e-07,4.0389005183388985e-05,1.6311682039748717e-06,2.1458223515691456e-05
0.7349017905178494,550.0,0.04466681385441902,101325.0,0.3623427363796073,0.003028900962347866,4.561144616135708e-05,0.1666942036981005,0.00014497517900953304,0.20926082744693955,5.383026311515685e-05,5.572031302906506e-06,4.466368250204816e-07,8.772590339356327e-07,3.2823850694528866e-05,2.0592431885105145e-06,0.0066330584751572155,0.16669002327307442,0.08212167838267964,0.01094742472304637,1.363554275728754e-05,0.0007159865393817251,2.3423648467182217e-06,4.215087459575925e-06,0.0002878492643401058,1.350156821565753e-06,0.023736754280562718,4.489369922550259e-05,0.003588161201393882,6.982417189773555e-05,0.002460329687568328,2.453918057542665e-05,0.0005085541506319751,5.0625624269056784e-06,5.919470937960837e-09,2.609169447123042e-09,6.649138694380698e-09,7.822938512403358e-07,2.1540853035886373e-10,2.3510149245078892e-07,1.3263245161907966e-10,6.344710760524529e-10,2.325957575938393e-10,4.3484074067615047e-10,6.0573574464885125e-06,4.4618173537927196e-10,8.552436336919163e-11,1.967544180808828e-09,4.514053829888952e-10,2.6914876486609566e-08,3.378875302316484e-10,0.3334922018010669,1.5823270782927362e-14,1.7296625321180634e-07,4.046059656280762e-05,1.8040216695978284e-06,2.344950222741457e-05
0.91442301043262,600.0,0.04094455638605146,101325.0,0.3672002150717242,0.0034920227168069137,5.296496616350248e-05,0.16668447639756168,0.0001744772986132225,0.20783106981898689,5.6767790623958616e-05,5.396758794076691e-06,6.884161734893728e-07,1.2259728233124675e-06,4.037937763653719e-05,2.7060628910608313e-06,0.0073518649617472925,0.16668177767898962,0.0842189712732896,0.01088328126865545,1.6238404895100804e-05,0.0007522268927477822,2.761071497190213e-06,4.787564168498041e-06,0.0002777880027965752,1.7681025798330476e-06,0.023478553356245352,5.114126513462058e-05,0.0035726053914310455,7.749411146819306e-05,0.002511007609775584,2.712940056578406e-05,0.0005094640910171673,5.582857159545253e-06,8.58275399308545e-09,3.744723248961038e-09,9.060955101101912e-09,1.072946766250728e-06,2.535324607482575e-10,3.336043009356604e-07,1.009652409336736e-10,6.619371200098788e-10,3.1677493648065825e-10,6.842536400941081e-10,7.88148215205415e-06,6.518772463775191e-10,1.038263216787999e-10,2.371549073274293e-09,6.33888111209139e-10,3.314395649700437e-08,4.6319556173686767e-10,0.33343495116240224,2.2874898862694004e-14,1.9943710244429188e-07,4.0335663703217865e-05,1.998711981642337e-06,2.561450017209514e-05
1.1283399282781978,650.0,0.037795481909490884,101325.0,0.3644091325362187,0.004005668471418254,6.127841436404593e-05,0.16667826353026732,0.00020888086126059078,0.2064058529272711,5.99950366045463e-05,5.281518926258513e-06,1.0383018991137488e-06,1.6903557352197174e-06,4.924642992953571e-05,3.5193260868585754e-06,0.008112332475048377,0.16667624019281452,0.08442287094024215,0.010114923861611502,1.925672635754087e-05,0.0007919783742030023,3.2556805154158167e-06,5.4284405981183895e-06,0.0002690077417912616,2.2983968168779617e-06,0.023234302240072044,5.8111319061926205e-05,0.0035584337342163437,8.58010302057711e-05,0.0025537309112191988,2.985195023701499e-05,0.0005104113768862509,6.1386389887001815e-06,1.2337699459133131e-08,5.333071644250579e-09,1.2285524208985635e-08,1.019993423170963e-06,2.968953788594479e-10,4.4510167052918093e-07,9.635257724517908e-11,6.933701340966132e-10,4.283673484862385e-10,1.0604588383166296e-09,9.791633053500837e-06,9.39586997506785e-10,1.2447441734924472e-10,2.8438339971648713e-09,8.82685536326234e-10,4.057795901208711e-08,6.264589133734193e-10,0.3333987886763141,3.481924199476096e-14,2.2859013258348866e-07,3.9915350819103666e-05,2.2096851387379684e-06,2.7907113416927535e-05
1.3839208789291828,700.0,0.035095605699471816,101325.0,0.3681185111179881,0.004576849178480384,7.075570673369963e-05,0.16667291817653046,0.00024934699957516245,0.2049835594941692,6.360294818678501e-05,5.213485153412178e-06,1.5438582996897997e-06,2.3046081664707247e-06,5.967519434671833e-05,4.541996874062447e-06,0.008920284262303825,0.16667140180137802,0.08621411123777004,0.010006517220072448,2.277299498623407e-05,0.0008349821266039822,3.84265977977788e-06,6.147402409344986e-06,0.0002611677742250996,2.972876190113063e-06,0.022872912030493617,6.600337308648953e-05,0.003552809088221778,9.476983915254007e-05,0.0025864630010756016,3.2784402369747415e-05,0.00051278664841511,6.732941276571918e-06,1.7664148341141394e-08,7.564832253411905e-09,1.6658394605475634e-08,1.3104879154295515e-06,3.4626277517667224e-10,6.363914204186368e-07,9.220094857712112e-11,7.312637907853916e-10,5.773903020681936e-10,1.6246282456232805e-09,1.245338384093087e-05,1.3388504353351922e-09,1.4767269587320213e-10,3.396091425620445e-09,1.2214205025775807e-09,4.9445683280550024e-08,8.374652671807225e-10,0.33336763657824986,3.207799065671968e-14,2.604922547574311e-07,3.934529067077816e-05,2.4460807558465615e-06,3.0341461667080937e-05
0.16807728513525255,300.0,0.24566846801638806,303975.0,0.33336736084553553,0.000825064733101043,1.4033687882219028e-05,0.16695416431326235,3.767756853165968e-05,0.2235288312825484,5.768000766835482e-05,2.1185771775816206e-05,7.175285390009489e-09,4.648435499482653e-08,5.999815986672668e-06,2.2743196799565987e-07,0.0025736080019738744,0.16694145483242734,0.07299351096939254,0.011551955460282126,3.643275936014065e-06,0.0006901413153036727,8.612950033793701e-07,1.7263781020889843e-06,0.0004612368444109843,2.1800131392929702e-07,0.02325494042989253,1.783864008545627e-05,0.0040510764170702375,3.2613058982028227e-05,0.0019198154460462172,1.2087514794927188e-05,0.0006326216825856968,3.6440762725779665e-06,3.923518965215953e-10,1.7507757254309267e-10,6.434774053695897e-10,1.7179984853175055e-07,1.6405825871441782e-10,3.697434327350972e-08,8.028017112342812e-10,1.5152224137586329e-09,2.5532433189150544e-11,1.2385717625818724e-11,7.683002213601903e-07,1.7771971602910863e-11,2.4682997946129654e-11,6.453653532661862e-10,4.679689521804796e-11,5.9261435332206635e-09,2.3151523839843752e-11,0.3348450012035701,2.740230838519376e-14,7.567362621644954e-08,3.4218470554576434e-05,9.860865803725448e-07,1.386409043146827e-05
