u(m/s),T(K),rho(kg/m3),pressure,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.22459401443027646,350.0,0.2105741286749884,303975.0,0.3373496380657038,0.0009814003649723162,1.6703386921505333e-05,0.16694495167348186,4.689040123859806e-05,0.22270061165451246,5.8902815414449646e-05,1.8525443871377133e-05,1.2716054041527504e-08,7.148811391603381e-08,7.854001155680194e-06,3.2195121617671327e-07,0.002961593638659481,0.16692885076022182,0.07339649491343736,0.011500117405785092,4.34261268048592e-06,0.0006965266814805363,9.985752737321683e-07,1.941271152917041e-06,0.00044321622521171133,3.0285868950577953e-07,0.02402399197518465,2.0822056208384706e-05,0.004039906043639543,3.712237318146319e-05,0.0019933788815626186,1.4153164143550907e-05,0.0006416622024706904,4.138231463175447e-06,6.010878294505101e-10,2.751303548063256e-10,9.776613274412043e-10,2.3300566114376736e-07,1.9973335017203803e-10,4.958275947407692e-08,7.623703381636578e-10,1.5324419250231136e-09,3.8367420569589186e-11,2.183222735071905e-11,1.0614142475795722e-06,2.881308820815512e-11,3.294327099280769e-11,8.366097234495392e-10,7.055125850786295e-11,7.867844436646387e-09,3.5860354013689216e-11,0.33471727868433043,2.178362676095203e-14,9.022827059909732e-08,3.5149990199652144e-05,1.0958799249277929e-06,1.508144807737251e-05
0.29321955607631434,400.0,0.18425185112437487,303975.0,0.3414696641600221,0.0011620059699099282,1.976262073965669e-05,0.16690801202398414,5.789441135148181e-05,0.2217520425156878,6.023949233032211e-05,1.6311530799015822e-05,2.203584420353148e-08,1.0819929595102992e-07,1.0175356441884934e-05,4.50070329121761e-07,0.0033853920620629174,0.1668894670547491,0.07385725303850775,0.011422052214896741,5.169545757982733e-06,0.0007047220992728073,1.157463259096962e-06,2.1815494771017647e-06,0.0004249411179404382,4.146376593392788e-07,0.0246461758186251,2.417074359706036e-05,0.004027253391707095,4.211331231822084e-05,0.0020657666161349765,1.6372661594000238e-05,0.0006482509998049234,4.659156537144908e-06,9.070629263995668e-10,4.2466237454530124e-10,1.4551244446350952e-09,3.142092675951443e-07,2.4162273463549947e-10,6.607839356362578e-08,6.998005980532638e-10,1.5502772185294372e-09,5.655111051831717e-11,3.759536080668824e-11,1.4487291328737757e-06,4.583417274797047e-11,4.3349764458816655e-11,1.0680099303049856e-09,1.0449494378305169e-10,1.0297859131647719e-08,5.436679717583938e-11,0.33453448629290544,1.1872193476821962e-14,1.0711482538620305e-07,3.603503427063861e-05,1.2158829604935222e-06,1.644111586499679e-05
0.3768129086319868,450.0,0.16377902483794102,303975.0,0.3457213346321896,0.0013732253004971734,2.337074279093394e-05,0.16688343347643653,7.132616200691999e-05,0.22068348928319026,6.171711417273674e-05,1.4395499297552915e-05,3.784559774309636e-08,1.625895796951836e-07,1.311381827898652e-05,6.250822885524701e-07,0.003859336263080104,0.1668625586289985,0.07483681500549927,0.011316187610934222,6.1710841670608804e-06,0.0007153653789758817,1.348128568558557e-06,2.4575667318111743e-06,0.00040601900762847584,5.647453458795508e-07,0.025099984459179648,2.804745066184551e-05,0.004017717357417004,4.773227156468213e-05,0.002139690991711814,1.8809241642700853e-05,0.0006538128540753849,5.227537158856506e-06,1.3665111734130735e-09,6.511564299813161e-10,2.1431518123463454e-09,4.2490221813091614e-07,2.9170951191737985e-10,8.811753292217011e-08,6.118301517185077e-10,1.573363437806478e-09,8.256962223494792e-11,6.419699329326825e-11,1.9699384529057947e-06,7.256251953977565e-11,5.670713002232718e-11,1.3515178724006718e-09,1.5374858740938728e-10,1.3373319297321203e-08,8.149822737493422e-11,0.3343708142753105,4.87126989636388e-14,1.2745703376595304e-07,3.686371523069928e-05,1.352827352397601e-06,1.802497716903792e-05
0.4781136355085013,500.0,0.14740084284087684,303975.0,0.35001977859566524,0.0016175675932200329,2.7546769488632752e-05,0.1668554879862107,8.751426703337916e-05,0.21950289992095348,6.342380211066428e-05,1.2837535080525933e-05,6.394104343087133e-08,2.417078358460219e-07,1.6769839957038136e-05,8.596330032814114e-07,0.0043792238780943574,0.16683487941766606,0.07616388222566177,0.011187414667631346,7.377447112362102e-06,0.0007287862231369321,1.5742203516560115e-06,2.771930482528574e-06,0.00038746723215350324,7.621205521472468e-07,0.02535167196713163,3.245230040166326e-05,0.004007220780883111,5.400946023186037e-05,0.0022112314287703683,2.142979783176121e-05,0.0006581018674514751,5.830542921792708e-06,2.042174398669657e-09,9.879896346879186e-10,3.115865329431387e-09,5.746651987597057e-07,3.508934263665272e-10,1.1737512021755307e-07,5.159707991666683e-10,1.599204912448641e-09,1.191017628989418e-10,1.0810178087238777e-10,2.661645277547201e-06,1.134175735734123e-10,7.35435249510256e-11,1.6931798945910696e-09,2.23940612424164e-10,1.7219715770884715e-08,1.203986296948319e-10,0.3342155748160256,6.291819910455594e-14,1.5104886143667875e-07,3.760363547691181e-05,1.5047386375381603e-06,1.9764260766288255e-05
0.5991186706038037,550.0,0.13400058494837894,303975.0,0.3543131270589706,0.0018952181333111945,3.2305805177007374e-05,0.1668293397192274,0.00010660002442264352,0.21820271765523566,6.530825819299394e-05,1.1572673277655757e-05,1.0552547689415696e-07,3.53869634716874e-07,2.1223118532870253e-05,1.166567707938393e-06,0.004939048267621338,0.16681053301826718,0.07775719657398354,0.0110387230072719,8.800564845085444e-06,0.0007455523996562889,1.84169146716278e-06,3.125560182697088e-06,0.0003697083238320459,1.016637805543899e-06,0.0253831099337828,3.7367919210553665e-05,0.0039937113827359354,6.0859719959002126e-05,0.002280977269326272,2.420153933584921e-05,0.0006606886689946699,6.463450460960062e-06,3.017491707632535e-09,1.4765362346279369e-09,4.455064162574026e-09,7.743303270122873e-07,4.1950181732850083e-10,1.5572123896618884e-07,4.173626579211648e-10,1.6283892789016544e-09,1.6898448316898734e-10,1.7841232908548403e-10,3.5635997401505037e-06,1.7439668771692084e-10,9.416977635223971e-11,2.095603661652391e-09,3.2157470569024487e-10,2.1918403360691928e-08,1.746721558779449e-10,0.33408127765744217,1.859431115089224e-14,1.7839096312461027e-07,3.82697122862789e-05,1.6715120441645138e-06,2.1663612829294746e-05
0.7455964254025473,600.0,0.1228337551289019,303975.0,0.3587588384198054,0.0022231531584569714,3.79258498967197e-05,0.16680140302091875,0.00012999732598928032,0.21684572345115735,6.752407453189239e-05,1.058389399191283e-05,1.736913742995019e-07,5.171312919185856e-07,2.681903739379445e-05,1.5810080040396547e-06,0.005562840990099854,0.16678515368014624,0.07969787464130015,0.010868727506680342,1.0536860339413344e-05,0.0007665232051483526,2.17080381104217e-06,3.5407495176193282e-06,0.00035308191423802544,1.3569353679304728e-06,0.025251114408527425,4.308632990630891e-05,0.00397631942220297,6.859766780966543e-05,0.00234932966677478,2.7200805592052804e-05,0.0006614614925820098,7.147577425876186e-06,4.474102113174248e-09,2.2098374345139947e-09,6.37244791661801e-09,1.0521124499775014e-06,5.018418728337683e-10,2.086212526595468e-07,3.2969621637458626e-10,1.6599744201908314e-09,2.395207670300292e-10,2.948313541721382e-10,4.786827988294568e-06,2.67975137421342e-10,1.202636269563285e-10,2.586953497073294e-09,4.625856107285939e-10,2.7888501539577883e-08,2.528133627399005e-10,0.33395387684587763,3.613228757153475e-14,2.1073295543391315e-07,3.890716451606919e-05,1.8601654259859828e-06,2.379411804507073e-05
0.9218092140128468,650.0,0.11338493748329627,303975.0,0.3634139681466792,0.0025982985017695684,4.4399418556733184e-05,0.1667763599882917,0.0001578964220095382,0.21539766597206786,6.997645110379735e-05,9.787122169381727e-06,2.812175635646252e-07,7.480542996725556e-07,3.365059545701214e-05,2.1243301267721056e-06,0.0062375863028077865,0.16676034174983634,0.08200701633734013,0.010684144070704484,1.2616764710243056e-05,0.0007908018683392201,2.56778834905893e-06,4.013142071494598e-06,0.0003373867755282179,1.79576361937802e-06,0.02504860728616235,4.9568913734191714e-05,0.003957507238917962,7.71298489180957e-05,0.002412224791789605,3.0394981919818828e-05,0.0006610470614329433,7.872235126530815e-06,6.593901711808966e-09,3.272482460058251e-09,9.007143827969353e-09,1.4272563151931073e-06,5.982024719007425e-10,3.0163533027949593e-07,2.5601872498922656e-10,1.6977198050351455e-09,3.355490307223541e-10,4.799546252384658e-10,6.398576612985152e-06,4.0721556813221184e-10,1.520560387459495e-10,3.1612365878365745e-09,6.591255271998849e-10,3.5137221203742526e-08,3.5968888732479734e-10,0.3338351379322518,3.6669512401540843e-14,2.47961111001095e-07,3.9270887562658835e-05,2.0686021996162703e-06,2.61086812430122e-05
1.1328147245825049,700.0,0.10528597582146576,303975.0,0.3680513615604987,0.0030267251303780045,5.18388519665065e-05,0.1667538158400335,0.00019115668081281896,0.2138977169397476,7.282190031388657e-05,9.205497145484728e-06,4.481024551860809e-07,1.0697363341861704e-06,4.189857157201435e-05,2.827187064534085e-06,0.006967304544995364,0.1667387671193152,0.08466114052432157,0.010478204654079379,1.5093626969480264e-05,0.0008198595137737834,3.0490274202007962e-06,4.555157675137837e-06,0.0003236217204296833,2.3631611115126385e-06,0.024777953785202984,5.687902880350047e-05,0.003938598206689485,8.65110433970934e-05,0.00247186185686539,3.376762599229674e-05,0.0006595968161083919,8.627949583084257e-06,9.66232168053504e-09,4.806362881102492e-09,1.3737073826110194e-08,1.9165183317464273e-06,7.103745098763783e-10,4.954061420357942e-07,2.0161059018728903e-10,1.7397076720999156e-09,4.657432738011228e-10,7.72683305958351e-10,8.52187036427691e-06,6.115297579933821e-10,1.9025855744090328e-10,3.8350053425194866e-09,9.318824844560618e-10,4.399483820496046e-08,5.055758646018898e-10,0.3337310542143772,1.7389442104085604e-14,2.9093672944366376e-07,3.9562407123866796e-05,2.3022587149839803e-06,2.8627427835916856e-05
0.15236136036324144,300.0,0.4094454535357485,506625.0,0.3339138956776061,0.0006235290205188901,1.132932697540907e-05,0.16705198540289248,3.079337376981721e-05,0.2268512253904725,6.970260989968737e-05,3.5328301640776035e-05,2.936128703128612e-09,2.5804607378979758e-08,4.430333325342244e-06,1.552090819484777e-07,0.002115731183303732,0.16704157830933564,0.0712925732136503,0.012182499185236973,3.013085345082222e-06,0.0007837333550518328,8.030696183170805e-07,1.586015533002333e-06,0.000526506497233089,1.7438179065764642e-07,0.024164029037172033,1.5331235452657692e-05,0.004132351042278153,2.860971034903637e-05,0.0018046029293272215,1.0524227146401443e-05,0.0006853750806182187,3.952997781572351e-06,2.5815244571016797e-10,1.1518496329875048e-10,4.291158433871516e-10,1.6375081979420366e-07,2.103461976430993e-10,2.9358375102733368e-08,9.318953808211825e-10,2.522427823011361e-09,1.8514613379573767e-11,6.9443315444423555e-12,5.53446828674691e-07,9.570633555748488e-12,2.149278127710713e-11,5.81245528450313e-10,3.662227719370109e-11,4.724412440707879e-09,1.3760058404263293e-11,0.335328082650945,2.599006725474007e-14,7.084308232309173e-08,3.157347039128317e-05,9.352895228986393e-07,1.3448999605259246e-05
0.20320682564346812,350.0,0.35095321219436626,506625.0,0.3380543056408765,0.0007438448558997419,1.3505807507124385e-05,0.16701090307079156,3.840615157465161e-05,0.2261669214930618,7.072750932236971e-05,3.1161525460289736e-05,5.2707084620228256e-09,4.0056824815136244e-08,5.835948012862293e-06,2.2133138217376547e-07,0.002445655671469552,0.1669967058096437,0.07155989518637769,0.012039514230869469,3.5628295980892523e-06,0.0007850850561448197,9.254728803934021e-07,1.772056785695092e-06,0.0005091607143610007,2.435358855869057e-07,0.024913283127760432,1.798589834481756e-05,0.0041307378534480785,3.264254522908786e-05,0.001873625931668013,1.2470697951808047e-05,0.0006981840683186396,4.4991520306917e-06,3.968718184104017e-10,1.8176100513055982e-10,6.617667384860498e-10,2.2595657783760763e-07,2.567312634662946e-10,3.9163809469662817e-08,9.240087650413912e-10,2.5403003154731e-09,2.804057749953641e-11,1.23331600158765e-11,7.693342745115354e-07,1.5650060205908294e-11,2.8986946658303373e-11,7.584561887239064e-10,5.5376896717410584e-11,6.313694180038292e-09,2.1575920572104512e-11,0.3351267731025619,2.1831715497425234e-14,8.452689537962226e-08,3.248210152261897e-05,1.037022918037311e-06,1.4450124948416033e-05
