u(m/s),T(K),rho(kg/m3),pressure,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.6075787718943437,300.0,0.08187088889673534,101325.0,0.026802157813450116,0.015177740542762457,0.005529034192525996,0.1817740781470137,0.007878819786621517,0.14951043957178206,0.0001031631312717236,1.0627490890360912e-05,2.75846731936454e-06,5.797599721150309e-06,3.843422788476984e-05,5.392917425125029e-06,0.002485738169233319,0.09088774070109253,0.0524834842164082,0.06049660194170614,6.800622087560982e-05,0.0007794423570881628,3.6872010123742487e-06,1.0337672659980513e-05,6.125543290240917e-05,8.272580160633312e-08,7.128281347607761e-05,7.496618153106842e-06,0.00032828301886666687,1.6150668574052308e-05,0.0008194610428500143,3.4805055291926695e-06,5.26457440329493e-05,8.706596711957956e-08,7.860687909605098e-08,1.8136424648919006e-08,7.656034137395214e-09,6.620102895460018e-09,1.5478921520629613e-09,9.713963301573527e-06,6.953276635630218e-09,7.4283123777332185e-09,2.108861580243926e-09,3.4439018416766955e-09,1.8940442320377888e-06,3.1961358341479505e-09,1.0906628156368166e-09,9.888345658323598e-09,1.2429731681694327e-09,1.0877221655725654e-07,1.595736022200969e-08,0.7270988876854286,1.2549834026614094e-13,6.822361950624066e-08,5.238578768857724e-06,1.5212765681491785e-06,1.6924502513666992e-05
0.7610520032321807,350.0,0.07017280250644849,101325.0,0.027377849027605098,0.01563887302004299,0.005829616680157518,0.18176766108453052,0.008294689810101187,0.14865622224607794,0.00010923536782882936,6.505012179535577e-06,3.030302150377323e-06,6.361017394269265e-06,4.183410280046418e-05,6.031711040134387e-06,0.002655124973677101,0.09088459863699212,0.05340000886244575,0.05952811859974023,7.29483152083577e-05,0.0008191414769192991,4.0578282147926945e-06,1.1141164765830163e-05,5.562045257158568e-05,1.0146114908535016e-07,7.861280250600151e-05,8.407855103139151e-06,0.0003492253587564885,1.7675049853339623e-05,0.0008549892766413628,3.961745679679701e-06,5.741646637217272e-05,1.031467406578918e-07,8.851222072940022e-08,2.060576756829041e-08,8.334638179565754e-09,6.998338544052799e-09,1.6210560925008885e-09,1.0371575122917676e-05,3.8740333215438995e-09,7.50736380808514e-09,2.3877790658218115e-09,4.068122745269009e-09,2.048768698903123e-06,3.5926195393845007e-09,1.0858977950223783e-09,1.0852103012305609e-08,1.4436988437371541e-09,1.1525487331764908e-07,1.8458510657208426e-08,0.7270737903681077,1.2962452434104032e-13,7.323626642956697e-08,5.5730484217487255e-06,1.6178660917390986e-06,1.8219482702356435e-05
0.9306835637736472,400.0,0.06139981779656395,101325.0,0.027938321117243464,0.016065700198431062,0.006121287614194315,0.18176312586726714,0.00871203407349718,0.14780675468450113,0.00011550259418445504,3.982787109796226e-06,3.3219775270339237e-06,6.966234188623071e-06,4.546251777282056e-05,6.725229035217017e-06,0.002833411265019702,0.09088237532060277,0.05426434008846608,0.058591263384473936,7.804539260471723e-05,0.0008601543249380329,4.456980094745436e-06,1.199726615727608e-05,4.981520958199491e-05,1.240804418775373e-07,8.666918221619987e-05,9.407717627022591e-06,0.00037139357750792893,1.935701762282098e-05,0.0008917967020887924,4.506783776248613e-06,6.260551248268289e-05,1.220934107232088e-07,9.971292998307946e-08,2.3422528087175012e-08,9.125107371978632e-09,7.449156978519168e-09,1.6923329945175615e-09,1.1099936535601249e-05,2.1235797515084227e-09,7.586167731679131e-09,2.709578257408337e-09,4.806700158604832e-09,2.2180823200202646e-06,4.034549637972369e-09,1.0787345485698155e-09,1.1962539223446315e-08,1.6776810439068272e-09,1.2281276800868326e-07,2.1353786040053616e-08,0.7270560838426603,4.699811750088553e-14,7.886328183287443e-08,5.937420298311178e-06,1.7175992248327973e-06,1.9615847904041864e-05
1.1183645798012771,450.0,0.05457710298904416,101325.0,0.02847392714506073,0.016475128031708367,0.00641778649371694,0.18176122660527103,0.009141199060427064,0.14692734587370587,0.00012210408308363618,2.443158970139413e-06,3.630513606449797e-06,7.615337141173235e-06,4.934169648300747e-05,7.482910566901565e-06,0.0030212458758082125,0.0908814518116252,0.055087345537925,0.05766598301189903,8.336210618764778e-05,0.0009028412704743614,4.888908358895124e-06,1.2907011681392951e-05,4.522525798803202e-05,1.5146454738386258e-07,9.548276238880904e-05,1.0508501453459904e-05,0.00039477801092901933,2.121146971339973e-05,0.0009289043542794877,5.1256864450271565e-06,6.825379355720602e-05,1.444530240741435e-07,1.1227532428678449e-07,2.663419931272599e-08,1.00321288636639e-08,7.963829030222848e-09,1.7635719261929646e-09,1.1907528120829705e-05,1.8361739498662431e-09,7.681633126001752e-09,3.079550480100502e-09,5.679200074726762e-09,2.40251325586158e-06,4.529381929994029e-09,1.069261801856801e-09,1.3213744277742497e-08,1.950755031903738e-09,1.3146096376484633e-07,2.47131035011836e-08,0.7270486992095452,6.748904779856614e-14,8.514985707861964e-08,6.332470249129853e-06,1.8207966367898083e-06,2.112158464283607e-05
1.3319767919127357,500.0,0.04911891501751224,101325.0,0.029078203629036462,0.01691904617264117,0.006736425322163344,0.18175918215438774,0.009604298992530215,0.1461510010082542,0.0001290930441708025,1.824030117067001e-06,3.97504466255843e-06,8.340286022973523e-06,5.360942487661098e-05,8.333094337160841e-06,0.003223694830488785,0.0908804229534809,0.05591324714080823,0.0566564428456213,8.910137462384427e-05,0.0009480287322017783,5.374669708709674e-06,1.3888349450107773e-05,4.2283906630129934e-05,1.8551675889664248e-07,0.00010552191204172197,1.1754187428598945e-05,0.0004202796714903957,2.331154348348956e-05,0.0009688159419697543,5.8425107856834624e-06,7.448075928509135e-05,1.7130415574201393e-07,1.2663796459864027e-07,3.032686465608102e-08,1.1051825907066605e-08,8.528475609561256e-09,1.840486104377286e-09,1.2794353219291294e-05,1.9297005358647115e-09,7.782597371821116e-09,3.5049886736032306e-09,6.727692653131006e-09,2.604046916338521e-06,5.0898609069656175e-09,1.058131568887028e-09,1.457334735051625e-08,2.271461033504787e-09,1.4086535303540266e-07,2.8635299184247928e-08,0.7270410100853713,3.077488376991987e-14,9.264518376498752e-08,6.793035711716311e-06,1.9324864362785684e-06,2.2785579932212617e-05
1.5674876886891969,550.0,0.04464730228798194,101325.0,0.02974312687266392,0.01737272879807739,0.0070544595658639285,0.18173052707105636,0.010079094481298527,0.1454023170363938,0.0001361635263489483,1.8760814551778046e-06,4.365482634728476e-06,9.129831489949364e-06,5.82129748352297e-05,9.26180997555177e-06,0.003438426933170628,0.0908661996391395,0.0567138725249744,0.055630496820413086,9.507691314205837e-05,0.0009949747187503694,5.9075646619877425e-06,1.492877977853712e-05,4.058139305590829e-05,2.2702403201707949e-07,0.00011661266123531963,1.315848582116106e-05,0.00044698852542426914,2.5547087985324797e-05,0.001006642569583673,6.6483918283109316e-06,8.112486903513307e-05,2.0290536586452847e-07,1.4329214371672193e-07,3.4612143585948265e-08,1.2245597670795416e-08,9.189752128228285e-09,1.920264883751652e-09,1.3804944874680502e-05,2.0277630113103066e-09,7.877141745884101e-09,3.993378809383262e-09,7.990227914305909e-09,2.827793137381369e-06,5.734959207784793e-09,1.0466268218249931e-09,1.610737913945094e-08,2.6458409909463493e-09,1.5167741801965143e-07,3.320091560217672e-08,0.7269307637821409,2.0243275970299773e-14,1.007546306444893e-07,7.266737457012069e-06,2.050517059233682e-06,2.451764438040909e-05
1.8307937518626818,600.0,0.04092591320728813,101325.0,0.030421680707224976,0.017816650627146,0.0073787373181500625,0.1817261214634153,0.010574891352582924,0.14472690626641824,0.00014377288334161382,1.971999981260331e-06,4.788350359952187e-06,9.989379261301613e-06,6.317822893050355e-05,1.0294721368626878e-05,0.00366805054960449,0.09086366459474794,0.0574797649390939,0.05458645725367711,0.00010139485656528396,0.0010448335065436683,6.4885426307847824e-06,1.6046967541810314e-05,3.989033450500519e-05,2.782124278075969e-07,0.0001290658675777885,1.4719929554193836e-05,0.00047620214153130784,2.812488731384875e-05,0.0010480862295978244,7.58748756358164e-06,8.850026759266727e-05,2.409844400001947e-07,1.621341177471967e-07,3.950738063139364e-08,1.361088067875604e-08,9.935481206252416e-09,2.0010148533096954e-09,1.4922532301817664e-05,2.1291777870193864e-09,7.993123283821759e-09,4.5564452808020595e-09,9.492757693562593e-09,3.071792348506761e-06,6.4517071876169836e-09,1.0329663551632034e-09,1.780638531560614e-08,3.083820648649396e-09,1.6393226261213802e-07,3.8530265059165784e-08,0.7269154830057772,2.5997690044837692e-14,1.1037616901549423e-07,7.827418107966072e-06,2.176564810617552e-06,2.6454797536746193e-05
2.1131161019346107,650.0,0.03777755273396252,101325.0,0.031022998336160155,0.018213832581741227,0.007697387265895131,0.1817247083497719,0.0110707166891031,0.1438903233130783,0.00015144307211030256,2.094190363688334e-06,5.225078463951287e-06,1.0888433542443183e-05,6.840030119198365e-05,1.1392080922563886e-05,0.0039041570190434436,0.09086256554158513,0.0582071136295362,0.05361694693934552,0.00010773152507216366,0.0010958178252231687,7.113236647615615e-06,1.7214724498578933e-05,3.977071845627746e-05,3.3942145639449786e-07,0.00014245241445313186,1.6420431855906994e-05,0.000506460228294361,3.083688799057908e-05,0.0010848554513566496,8.630181724886067e-06,9.63842217733756e-05,2.8515069670195327e-07,1.8328073938080726e-07,4.5114324772111083e-08,1.5224527333279487e-08,1.0810080895479759e-08,2.0784752895725387e-09,1.6201132355308547e-05,2.2491981323211707e-09,8.140530354040501e-09,5.2054822191775745e-09,1.126941529782428e-08,3.3385320125381352e-06,7.260534243231748e-09,1.0173915502400708e-09,1.9785319456686023e-08,3.596537452552176e-09,1.7843865674086515e-07,4.470284559938465e-08,0.726910936014708,1.6772196745420922e-14,1.2049255186530822e-07,8.407653023500918e-06,2.3050532345128583e-06,2.8463631147711786e-05
2.425466582574022,700.0,0.03507816643390186,101325.0,0.03167602352823906,0.018616490320707488,0.008019129971855509,0.18171858904222427,0.011586066276762251,0.14314652730271946,0.0001595983158493975,2.2375806966040787e-06,5.7136780123561565e-06,1.189021494574164e-05,7.412393761356281e-05,1.2595382100978713e-05,0.004154034129236758,0.09085860521167524,0.05891738234840142,0.05261811858275608,0.00011450578375316259,0.0011501435666416507,7.799000828297784e-06,1.845718643936013e-05,4.013805057581185e-05,4.1453981999934867e-07,0.00015760362381182162,1.8304019843183716e-05,0.0005390037582635546,3.386294548001509e-05,0.0011214726119666242,9.822868560767823e-06,0.00010492038109627264,3.379826895344139e-07,2.0747067279866927e-07,5.1584214219545966e-08,1.709900760957092e-08,1.1813726466784504e-08,2.158468435786985e-09,1.7650301535575187e-05,2.3719015936758354e-09,8.308447089082158e-09,5.9538046950627174e-09,1.339743141845554e-08,3.6330281078130654e-06,8.179445982316296e-09,1.0007968607980804e-09,2.1991254726311707e-08,4.1976377612248865e-09,1.9499622864684445e-07,5.190243444609762e-08,0.7268884941584585,5.471734768275457e-15,1.320045576645401e-07,9.043416574566923e-06,2.44275150870882e-06,3.060652551681349e-05
0.5123489093031262,300.0,0.2456659086386203,303975.0,0.023775237426270444,0.011125444066076318,0.004469387095064535,0.18181715991334854,0.007525844992040472,0.16154247169229027,0.00011139488325457543,1.21937779215152e-05,2.1706462222255668e-06,5.173900287049191e-06,3.854527512177645e-05,4.777681683542697e-06,0.0022781044622476837,0.09090859788649017,0.04963425417040364,0.06758540033169312,5.7178255370495374e-05,0.000782693725565084,4.117728813024875e-06,2.4829619163540296e-05,8.941013419705143e-05,9.218476281767992e-08,7.5121260819339e-05,7.792236660349677e-06,0.00033982049206969446,2.2575671700499275e-05,0.0008967451663759325,4.1049592216054675e-06,6.31628166804246e-05,1.1840660191679e-07,8.800883620630544e-08,2.345974194270004e-08,1.2448948694669769e-08,1.288913507409532e-08,3.514021677222749e-09,2.5108119477195845e-05,4.216812044185082e-08,2.5534834971514656e-08,3.461656219141975e-09,4.288739976081029e-09,2.2521711188044287e-06,2.8767830903474994e-09,2.565153623257063e-09,1.8533219523728027e-08,1.884751078549304e-09,1.7773330430715266e-07,2.172421103817416e-08,0.7272686918911363,1.22832970321367e-13,1.1585569871049778e-07,8.809749748680417e-06,1.5168769803126386e-06,2.4453699199898058e-05
